"Quotation Report - Date : January-28, 2026 10:59 AM",,,,,,,,,,,,,
No,Number,Company,Date,Type,Client,Project Name,Description,Material,Material Code,Quo. Value,Cur.,MVL Contact,Status
8673,Q-1192-F8291,FIRESTOP,26 Dec 2017,IQ,Team V.S.,Inquiry For Spray,Supply Of DC68,Firestop/ DC 315,Fire,100,AED,Karim E.,Order
8674,Q-1192-F8290,FIRESTOP,26 Dec 2017,IQ,Central C.L.,B+G+M+3TYP+HC HOTEL AJMANI SITE Job # 653 @ AL GARHOUD LPO 200642,Supply Of MEP Materials,Firestop/ DC 315,Fire,7867,AED,Samar T.,Order
8675,Q-1192-F8289,FIRESTOP,26 Dec 2017,IQ,Abdulhameed K.G.,Ghalib Tower LPO #0606,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,19500,AED,Samar T.,Order
8676,Q-1192-F8288,FIRESTOP,26 Dec 2017,IQ,Khalifa L.C.,"B+G+M+4+GYM @ DEIRA,DUBAI (LPO 854)",Supply Of INSS1440 AND SSHOOP,Firestop/ DC 315,Fire,5175,AED,Samar T.,Order
8677,RFQ-1581-M4104,MVL Qatar,26 Dec 2017,RFQ,Franklin F.S.,W912D2-16-C-0115~Fuel Tank Enhancements At CAS-South,Franklin Systems Materials,Mechanical Items,Mechanical,3627.14,USD, ,Quotation
8678,Q-1192-F8287,FIRESTOP,26 Dec 2017,IQ,Al H.C.,"P-136-10 - (3B+G+3P+16) On Plot No. 345-411 At Burj Khalifa, Dubai PO0038347",Supply Of INSS1440,Firestop/ DC 315,Fire,1830,AED,Waleed B.M.,Order
8679,Q-1192-F8285,FIRESTOP,26 Dec 2017,IQ,Aic C.L.,PROPOSED HOTEL BLDG 2B+G+14 FLOOR+ROOF ON PLOT 326-1450 AL JADDAF Site: J-735 MRV # 4387,Supply Of FP05,Firestop/ DC 315,Fire,250,AED,Waleed B.M.,Order
8680,Q-1192-F8284,FIRESTOP,21 Dec 2017,IQ,Al H.C.,"P146-10 (B+G+1P+16+R Bldg, Plot #: 346-0585 @ BUSINESS BAY PO0038365",SUPPLY OF INSS1186,Firestop/ DC 315,Fire,39370,AED,Waleed B.M.,Order
8681,Q-1192-F8283A,FIRESTOP,21 Dec 2017,IQ,Nsco B.C.,GROUND+6TYPICAL+ROOF @ DUBAILAND PLOT NO:648 9224,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,50363,AED,Muhammad N.,Quotation
8682,Q-1192-F8283,FIRESTOP,21 Dec 2017,IQ,Nsco B.C.,GROUND+6TYPICAL+ROOF @ DUBAILAND PLOT NO:648 9212,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,55608.5,AED,Muhammad N.,Quotation
8683,Q-1192-F8282,FIRESTOP,21 Dec 2017,IQ,Al H.C.,"P146-10 (B+G+1P+16+R Bldg, Plot #: 346-0585 @ BUSINESS BAY PO0038364",Supply Of MEP Materials,Firestop/ DC 315,Fire,92005.4,AED,Waleed B.M.,Order
8684,Q-1192-F8281,FIRESTOP,21 Dec 2017,IQ,Creek C.C.,"PROPOSED BUILDING (GR+7)  PLOT IC3-F-2 / WARSAN FOURTH 624, DUBAI",Supply Of MEP Materials,Firestop/ DC 315,Fire,29665,AED,Muhammad N.,Quotation
8685,Q-1192-F8280,FIRESTOP,21 Dec 2017,IQ,Ssangyong -.T.,Deira Waterfront Development LLC,Supply Of INSS1186,Firestop/ DC 315,Fire,575,AED,Samjith S.,Quotation
8686,Q-1192-F8279,FIRESTOP,21 Dec 2017,IQ,Hateen E.&.,B+G+6+ROOF PLOT # 4210466 DUBAI,Supply Of INSS1440,Firestop/ DC 315,Fire,1220,AED,Muhammad N.,Order
8687,Q-1192-F8278,FIRESTOP,20 Dec 2017,IQ,Jinou T.L.,Sample To Be Used For Fabric,Supply Of DC68 Spray To Protect,Firestop/ DC 315,Fire,130,AED,Samjith S.,Order
8688,Q-1192-F8277,FIRESTOP,20 Dec 2017,IQ,Bok C.L.,C0012-LYCEE FRANCAIS JEAN MEMROZ SCHOOL Reference # 001/STO/2017/0223,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,2720,AED,Waleed B.M.,Order
8689,Q-1192-F8276,FIRESTOP,20 Dec 2017,IQ,Al H.C.,"P147-10 (B+G+8+R) Hotel Building On Plot # PJCR C32G @ Palm Jumeirah, PO0038274",SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,6619.5,AED,Waleed B.M.,Order
8690,Q-1192-F8275,FIRESTOP,20 Dec 2017,IQ,Sls P.E.,FIRESTOPPING PROJECT,Supply Of DC68 Spray To Protect,Firestop/ DC 315,Fire,3100,AED,Karim E.,Order
8691,Q-1192-F8274,FIRESTOP,19 Dec 2017,IQ,Al A.C.,AC0001-RAS Al Khor 2nd-Commercial Bldg. (B+G+1) Ref # 002/STO/2017/0130,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,13790,AED,Waleed B.M.,Order
8692,Q-1192-F8273,FIRESTOP,19 Dec 2017,IQ,Abargaan ,IRAN PROJECT,Supply Of MVL Firestop Materials,Firestop/ DC 315,Fire,690,USD,Samar T.,Quotation
8693,Q-1192-F8272,FIRESTOP,19 Dec 2017,IQ,Ishtar D.,Atlantis Palm Jumeira Project,Supply Of INSS1186,Firestop/ DC 315,Fire,580,AED,Samjith S.,Quotation
8694,Q-1192-F8271,FIRESTOP,19 Dec 2017,IQ,Al R.P.,G+M+3 RESIDENTIAL BUILDING @ DEIRA DUBAI,Supply Of MVL Firestop Materials,Firestop/ DC 315,Fire,7226,AED,Muhammad N.,Quotation
8695,Q-1192-F8270,FIRESTOP,18 Dec 2017,IQ,Tiger C.C.,AL SONDOS TOWER G+7P+HC+2T+40F,Supply Of CFS01,Firestop/ DC 315,Fire,51740,AED,Waleed B.M.,Quotation
8696,Q-1192-F8133B,FIRESTOP,18 Dec 2017,IQ,Reem C.C.,PROPOSED BUILDING G+4P+16+R @ AL BARSHA SOUTH FOURTH,Supply Of CIVIL Materials,Firestop/ DC 315,Fire,34620,AED,Samar T.,Quotation
8697,Q-1192-F8269,FIRESTOP,18 Dec 2017,IQ,Impexxi G.T.,MEYDAN HOTEL DUBAI,Supply Of DC68 Spray To Protect,Firestop/ DC 315,Fire,8000,AED,Karim E.,Order
8698,RFQ-1192-F8267,FIRESTOP,18 Dec 2017,RFQ,International C.T.,Supply Of INSS2460 Fire Barrier Silicone Sealant (BLACK) And INSS0285 Smoke And Acoustic Sealant (GRAY),INSS2460 Fire Barrier Silicone Sealant (BLACK) And INSS0285 Smoke And Acoustic Sealant (GRAY),Firestop/ DC 315,Fire,80000,USD, ,Order
8699,Q-1192-F8133A,FIRESTOP,17 Dec 2017,IQ,Reem C.C.,PROPOSED BUILDING G+4P+16+R @ AL BARSHA SOUTH FOURTH,Supply Of MEP Materials,Firestop/ DC 315,Fire,56827,AED,Samar T.,Quotation
8700,Q-1192-F8266,FIRESTOP,17 Dec 2017,IQ,Tiger C.C.,Ahmed Juma Hasan Al Zaabi Project MRV -2703,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,1109.5,AED,Waleed B.M.,Quotation
8701,Q-1192-F8265,FIRESTOP,17 Dec 2017,IQ,Engineering C.C.,MULBERRY @ PARK HEIGHTS PHASE -1,Supply Of MVL Firestop Materials,Firestop/ DC 315,Fire,77840,AED,Muhammad N.,Quotation
8702,Q-1005-V4456,MACRO,17 Dec 2017,IQ,Us E.B.,PR6898552 - Supply Of Portacools,Supply Of Portacools,Misc.,Various,18930,USD, ,Quotation
8703,Q-1192-F8264,FIRESTOP,17 Dec 2017,IQ,Al A.E.,P837 Makeen Al Warqa PO:SS/17LPO/1513,Supply Of MEP Materials,Firestop/ DC 315,Fire,9096,AED,Samjith S.,Order
8704,Q-1192-F8043A,FIRESTOP,14 Dec 2017,IQ,Ghantoot G.C.,PROPOSED B+G+2P+12 HOTEL & RESIDENTIAL APARTMENTS AL FURJAN (2 TOWER),Supply Of MEP Materials,Firestop/ DC 315,Fire,187950,AED,Waleed B.M.,Quotation
8705,Q-1192-F8262,FIRESTOP,14 Dec 2017,IQ,Hateen E.&.,B+G+6+ROOF PLOT # 4210466 DUBAI,SUPPLY OF INSS1440,Firestop/ DC 315,Fire,1220,AED,Muhammad N.,Order
8706,Q-1005-E6998,MACRO,13 Dec 2017,IQ,Yashel Y.C.,Supply & Delivery Of Packaged Terminal Air Conditioner(PTAC)-KPA,Supply & Delivery Of Packaged Terminal Air Conditioner(PTAC)-KPA,Electrical,Electrical,164727,USD, ,Order
8707,Q-1192-F8261,FIRESTOP,13 Dec 2017,IQ,Saifee S.S.,FIRESTOPPING PROJECT,Supply Of DC68 Spray To Protect,Firestop/ DC 315,Fire,6155,AED,Karim E.,Quotation
8708,Q-1192-F8260,FIRESTOP,12 Dec 2017,IQ,Sls P.E.,FIRESTOPPING PROJECT,Supply Of DC68 Spray To Protect,Firestop/ DC 315,Fire,3100,AED,Karim E.,Order
8709,Q-1192-F8258,FIRESTOP,12 Dec 2017,IQ,Al A.C.,AC00002-Al Muhaisnah Labor Camp Ref# 002/STO/2017/0129,Supply Of MEP Materials,Firestop/ DC 315,Fire,7152,AED,Waleed B.M.,Order
8710,Q-1192-F8257,FIRESTOP,12 Dec 2017,IQ,Globeclad F.F.,BLA MAJESTINE HOTEL (sample),Supply Of INSS2460,Firestop/ DC 315,Fire,60.8,AED,Karim E.,Order
8711,Q-1192-F8256,FIRESTOP,12 Dec 2017,IQ,Shapoorji P.M.,NSHAMA PROJECT,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,15,AED,Samjith S.,Quotation
8712,Q-1192-F8255,FIRESTOP,12 Dec 2017,IQ,Airolink I.C.,BRIGHTON COLLEGE & DWIGHT SCHOOL,Supply Of MVL Firestop Materials,Firestop/ DC 315,Fire,1817,AED,Samjith S.,Quotation
8713,Q-1192-F8254,FIRESTOP,11 Dec 2017,IQ,Silver C.M.,FIRESTOPPING PROJECT LPO SCMW/LP/17/00599,SUPPLY OF INSS2460-Black,Firestop/ DC 315,Fire,6100,AED,Samar T.,Order
8714,Q-1192-F8252,FIRESTOP,10 Dec 2017,IQ,Khalifa L.C.,"B+G+M+4+GYM @ DEIRA,DUBAI (LPO 837)",Supply Of SSHOOP,Firestop/ DC 315,Fire,4750,AED,Samar T.,Order
8715,Q-1192-F8251,FIRESTOP,10 Dec 2017,IQ,Waseela -.I.,Onyx Tower,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,280,AED,Samar T.,Order
8716,Q-1192-F8250,FIRESTOP,10 Dec 2017,IQ,Media P.I.,"Echo Event , December 14-16, D3",Supply Of DC68 Spray To Protect,Firestop/ DC 315,Fire,2350,AED,Ramshad K.,Order
8717,Q-1192-F8249,FIRESTOP,10 Dec 2017,IQ,Regent H.S.,FIRESTOPPING PROJECT,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,32.02,AED,Samar T.,Quotation
8718,Q-1192-F8248,FIRESTOP,10 Dec 2017,IQ,Al H.C.,P-151-10 (2B+G+8+R) Res Bldg. Plot # :6731318 @ AL BARSHA SOUTH 3rd PO0038049,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,31438,AED,Waleed B.M.,Order
8719,Q-1192-F8247,FIRESTOP,10 Dec 2017,IQ,Vulcan M.E.,CSC PROJECT SILICON OASIS LPO-MVL-CSC-001,SUPPLY OF INSS0825,Firestop/ DC 315,Fire,14400,AED,Samar T.,Order
8720,Q-1192-C6098,FIRESTOP,07 Dec 2017,IQ,Fian I.,SAUDI PROJECT,Supply Of MV Lapolla 2500/3,Polyurethane Foam,Chemicals,5640,AED,Karim E.,Quotation
8721,Q-1192-F8246,FIRESTOP,06 Dec 2017,IQ,Shangri-la H.D.,"Shangri-La Hotel, Dubai Project",Supply Of DC68 Spray To Protect,Firestop/ DC 315,Fire,840,AED,Karim E.,Order
8722,Q-1192-F8245,FIRESTOP,06 Dec 2017,IQ,Shinryo C.M.,WATER FRONT DEIRA DUBAI #PLOT NO:1114730,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,263580,AED,Samjith S.,Quotation
8723,Q-1192-F8244,FIRESTOP,06 Dec 2017,IQ,Leaders F.C.,"Labour Accommodation (G+3 Typ. Upper Roof) – Plot # 365-173 At Al Quoz Industrial Second, Dubai, U.A.E. (PO/M-007/383/2017)",Supply Of INSS1440,Firestop/ DC 315,Fire,5760,AED,Waleed B.M.,Order
8724,Q-1192-F8243,FIRESTOP,05 Dec 2017,IQ,Aic C.L.,PROPOSED HOTEL BUILDING 2B+G+14 Floor+Roof On Plot No. 326-1450 At Al Jaddaf -Dubai UAE MRV 4371 LPO#007052,Supply Of INSS1440 And FP05,Firestop/ DC 315,Fire,3525,AED,Waleed B.M.,Order
8725,Q-1192-F8242,FIRESTOP,05 Dec 2017,IQ,Far R.E.,UNEC Project (Special Prices),SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,2277,AED,Samar T.,Quotation
8726,Q-1005-M4023,MACRO,05 Dec 2017,IQ,U.s. E.T.,PR6912337 -Fluke 435 Series II Three-Phase Power Quality And Energy Analyzer - 12072017,Supply Of PR6912337-Fluke 435 Series II Three-Phase Power Quality And Energy Analyzer - 12072017,Machine / Equipments,Mechanical,13760,USD, ,Quotation
8727,RFQ-1192-F8240,FIRESTOP,05 Dec 2017,RFQ,International C.T.,Supply Of INSS0285 Smoke And Acoustic Sealant (GRAY),O/A No. INCA-20171205-20 - INSS0285 Smoke And Acoustic Sealant (GRAY),Firestop/ DC 315,Fire,5616,USD, ,Order
8728,Q-1192-F8239,FIRESTOP,04 Dec 2017,IQ,Alpha D.L.,FIRESTOPPING PROJECT,SUPPLY OF DC315,Firestop/ DC 315,Fire,385,USD,Waleed B.M.,Quotation
8729,Q-1192-F8238,FIRESTOP,04 Dec 2017,IQ,Aic C.L.,PROPOSED HOTEL BLDG 2B+G+14 FLOOR+ROOF ON PLOT 326-1450 AL JADDAF,SUPPLY OF FP04+,Firestop/ DC 315,Fire,365,AED,Waleed B.M.,Quotation
8730,Q-1192-F8237,FIRESTOP,04 Dec 2017,IQ,Sedam A.C.,FIRESTOPPING PROJECT,Supply Of DC68,Firestop/ DC 315,Fire,115,AED,Samar T.,Order
8731,Q-1192-F8236,FIRESTOP,03 Dec 2017,IQ,Vulcan M.E.,FIRESTOPPING PROJECT,Supply Of INSS0285,Firestop/ DC 315,Fire,14.4,AED,Samar T.,Quotation
8732,Q-1192-F8235,FIRESTOP,03 Dec 2017,IQ,Al Q.G.,1170 Zahia Garden Apartment Tranch 1,Supply Of FP04,Firestop/ DC 315,Fire,3040,AED,Waleed B.M.,Order
8733,Q-1192-F8234,FIRESTOP,03 Dec 2017,IQ,Alufco A.C.,FIRESTOPPING PROJECT,Supply Of INSS2460 And INSS0285,Firestop/ DC 315,Fire,45.5,AED,Samar T.,Quotation
8734,Q-1192-F8233,FIRESTOP,03 Dec 2017,IQ,Central C.L.,B+G+M+3+TYP+HC On Plot No. 214-560 @ Al Gharhood LPO# 200616,Supply Of MEP Materials,Firestop/ DC 315,Fire,2495.28,AED,Samar T.,Order
8735,Q-1192-F8232,FIRESTOP,29 Nov 2017,IQ,Al H.C.,P-151-10 (2B+G+8+R) Res Bldg. Plot # :6731318 @ AL BARSHA SOUTH 3rd PO0038011,Supply Of MEP Firestop Materials,Firestop/ DC 315,Fire,15176.5,AED,Waleed B.M.,Order
8736,Q-1192-F8231,FIRESTOP,29 Nov 2017,IQ,Mukhtasar A.W.,FIRESTOPPING PROJECT Ref #: MAW-01,Supply Of INSS2460,Firestop/ DC 315,Fire,18300,AED,Samar T.,Order
8737,Q-1192-F8230,FIRESTOP,29 Nov 2017,IQ,Al B.A.,PROJECT IN ABU DHABI- (JN00001892) PO00009700,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,30500,AED,Samar T.,Order
8738,Q-1192-F8229,FIRESTOP,28 Nov 2017,IQ,Technomech E.W.,PROPOSED HOTEL 2B+G+6 FLOORS AL JADDAF DUBAI,Supply Of MVL Firestop Materials,Firestop/ DC 315,Fire,32180.4,AED,Waleed B.M.,Quotation
8739,Q-1192-F8228,FIRESTOP,28 Nov 2017,IQ,Hateen E.&.,B+G+6+ROOF Plot # 4210466 Dubai UAE LPO # 114 Ref: HES/BP/17/,Supply Of MVL Firestop Materials,Firestop/ DC 315,Fire,2710,AED,Muhammad N.,Order
8740,Q-1192-F8227,FIRESTOP,28 Nov 2017,IQ,Aluminium &.L.,FIRESTOPPING PROJECT,Supply Of  INSS0285,Firestop/ DC 315,Fire,12,AED,Samjith S.,Quotation
8741,Q-1005-L4051,MACRO,28 Nov 2017,IQ,Desa I.,Air Freight Charges Germany To Dubai,Air Freight Charges Germany To Dubai,Transportation,Logistics,595.4,USD, ,Order
8742,Q-1192-F8226,FIRESTOP,28 Nov 2017,IQ,Reem C.A.,Residential Building G+14F+Gym Project RCA-01 @ Sports City(PR# 13541 RCA) LPO 166,SUPPLY OF INSS2460 And INSS0285,Firestop/ DC 315,Fire,37275,AED,Samar T.,Order
8743,Q-1005-E6997,MICRON,28 Nov 2017,IQ,Yashel Y.C.,Kabul Female Police Academy,Supply & Delivery Of Mini-Split Heat Pumps-Kabul Female Police Academy,Electrical,Electrical,33695,USD, ,Quotation
8744,Q-1192-F8225,FIRESTOP,28 Nov 2017,IQ,The A.C.,"G+3 On Plot No. 313-431 Hamriya, Dubai (Ref:67-10/Ghurair-MW/2016)",Supply Of INSS1186 And INSS0285,Firestop/ DC 315,Fire,3351,AED,Samar T.,Order
8745,Q-1192-F8224,FIRESTOP,27 Nov 2017,IQ,Arabian C.C.,Clemencue Clinic,Supply Of MVL Firestop Materials,Firestop/ DC 315,Fire,85550,AED,Samjith S.,Quotation
8746,Q-1192-F8222,FIRESTOP,27 Nov 2017,IQ,Specialized A.A.,FIRESTOPPING PROJECT,SUPPLY OF INSS2460-Black,Firestop/ DC 315,Fire,50400,AED,Samar T.,Quotation
8747,Q-1192-F8221,FIRESTOP,26 Nov 2017,IQ,Dubco C.L.,PROPOSED G+6+R MADINET DUBAI AL MELAHEYAH (PORT VIEW),Supply Of MEP Materials,Firestop/ DC 315,Fire,115270,AED,Waleed B.M.,Quotation
8748,Q-1192-F8220,FIRESTOP,26 Nov 2017,IQ,Leaders F.C.,"Labour Accommodation (G+3 Typ. Upper Roof) – Plot # 365-173 At Al Quoz Industrial Second, Dubai, U.A.E.",Supply Of INSS1440,Firestop/ DC 315,Fire,1998,AED,Waleed B.M.,Order
8749,Q-1192-F8219,FIRESTOP,26 Nov 2017,IQ,Waseela -.I.,The Hills Project,Supply Of INSS1440,Firestop/ DC 315,Fire,1418,AED,Samar T.,Order
8750,RFQ-1192-F8217,FIRESTOP,26 Nov 2017,RFQ,International C.T.,SUPPLY OF O/A No. INCA-20171124-19 - 11262017 - FIRESTOP MATERIALS,O/A No. INCA-20171124-19 - 11262017 - FIRESTOP MATERIALS,Firestop/ DC 315,Fire,81999,USD, ,Order
8751,Q-1192-F8215,FIRESTOP,26 Nov 2017,IQ,Silver C.M.,FIRESTOPPING PROJECT LPO SCMW/LP/17/00580,SUPPLY OF INSS2460-Black,Firestop/ DC 315,Fire,6100,AED,Samar T.,Order
8752,Q-1192-F8214,FIRESTOP,23 Nov 2017,IQ,Engineering A.S.,P-149 DEWA PO #17/413,Supply Of INSS2460-600ml,Firestop/ DC 315,Fire,3100,AED,Samar T.,Order
8753,RFQ-1581-M4103,MW-OCS,23 Nov 2017,RFQ,Opkons Y.V.,Supply Of Overfill Alarm And Accessories OPW 444 TA Overfill Alarm,Overfill Alarm And Accessories OPW 444 TA Overfill Alarm,Mechanical Items,Mechanical,1970,USD, ,Order
8754,Q-1192-F8213,FIRESTOP,23 Nov 2017,IQ,Simplex L.T.,FIRESTOPPING PROJECT,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,31,AED,Samar T.,Quotation
8755,Q-1192-F8212,FIRESTOP,23 Nov 2017,IQ,Al H.C.,P136-10 (3B+G+3P+16) ON PLOT NO. 345-411 At Burj Khalifa Dubai -PO 0037725,SUPPLY OF SSHOOP,Firestop/ DC 315,Fire,4480,AED,Waleed B.M.,Order
8756,RFQ-1192-V4381,FIRESTOP,23 Nov 2017,RFQ,Alam A.,Supply And Deliver Of MVL Firestop Uniforms - Longsleeve And Polo Shirts (Dri-Fit) With Embrodery,MVL Firestop Uniforms - Longsleeve And Polo Shirts (Dri-Fit) With Embrodery,Misc.,Various,1600,AED, ,Order
8757,Q-1192-F8211,FIRESTOP,22 Nov 2017,IQ,Window P.C.,RAWDHAT RESIDENTIAL BUILDING- LPO 7703,SUPPLY OF INSS2460 FIRE BARRIER SILICONE SEALANT,Firestop/ DC 315,Fire,15250,AED,Samar T.,Order
8758,Q-1192-F8210,FIRESTOP,22 Nov 2017,IQ,Al K.b.,CONSTRUCTION OF TWO HOTEL BUILDING (G+2P+7) ON PLOT NO. AFC 008 & 042 AT AL FURJAN  DUBAI UAE-LPO 11485(REV),SUPPLY OF INSS1186,Firestop/ DC 315,Fire,2500,AED,Waleed B.M.,Order
8759,Q-1192-F8208,FIRESTOP,21 Nov 2017,IQ,Aic C.L.,PROPOSED HOTEL BLDG 2B+G+14 FLOOR+ROOF ON PLOT 326-1450 AL JADDAF,Supply Of MVL Firestop Materials,Firestop/ DC 315,Fire,1280,AED,Waleed B.M.,Order
8760,Q-1192-F8207,FIRESTOP,21 Nov 2017,IQ,Al A.C.,RAS AL KHOR PROJECT,Supply Of MVL Firestop Materials,Firestop/ DC 315,Fire,14794,AED,Waleed B.M.,Order
8761,Q-1192-F8206,FIRESTOP,21 Nov 2017,IQ,Airolink C.,G+4P+16+R @ SHARJAH,Supply Of MVL Firestop Materials,Firestop/ DC 315,Fire,124206,AED,Arun stephen ,Quotation
8762,Q-1192-F8205,FIRESTOP,21 Nov 2017,IQ,Vulcan M.E.,UNEC VILLA PROJECT,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,2640,AED,Samar T.,Order
8763,Q-1192-F8204,FIRESTOP,20 Nov 2017,IQ,Reem C.C.,VANTAGE TOWER G+4P+28+ROOF PROJECT CODE J004-LPO 11441,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,30000,AED,Samar T.,Order
8764,Q-1192-F8202,FIRESTOP,20 Nov 2017,IQ,National H.a.,PARKVIEW SAADIYAT PROJECT,Supply Of MVL Firestop Materials,Firestop/ DC 315,Fire,140,AED,Samar T.,Quotation
8765,Q-1192-F8201,FIRESTOP,20 Nov 2017,IQ,Deco B.C.,"PROPOSED RESIDENTIAL BUILDING (G+3+ROOF) ON PLOT 6489119, WADI AL SAFA 5, DUBAI UAE",Supply Of MVL Firestop Materials,Firestop/ DC 315,Fire,115,AED,Muhammad N.,Quotation
8766,RFQ-1192-V4380,FIRESTOP,20 Nov 2017,RFQ,Alam A.,Supply And Delivery Of MVL Firestop - Coating Catalogue,MVL Firestop - Coating Catalogue,Misc.,Various,3200,AED, ,Order
8767,Q-1192-F8200,FIRESTOP,19 Nov 2017,IQ,Al R.P.,FIRESTOPPING PROJECT,Supply Of MVL Firestop Materials,Firestop/ DC 315,Fire,31890.81,AED,Muhammad N.,Order
8768,Q-1192-F8199,FIRESTOP,19 Nov 2017,IQ,Al Q.G.,AMLAK TOWER SHARJAH PROJECT,Supply Of MVL Firestop Materials,Firestop/ DC 315,Fire,500,AED,Waleed B.M.,Quotation
8769,RFQ-1192-V4379,FIRESTOP,19 Nov 2017,RFQ,King P.C.,MVL Firestop Brochure,MVL Firestop Brochure,Misc.,Various,5800,AED, ,Order
8770,Q-1192-F8198,FIRESTOP,16 Nov 2017,IQ,Modern B.C.,"(Topaz -1) G+ 8+ Roofs (GYM) Residential Building 10-003 – Nadd Hessa, Dubai Silicon Oasis, Dubai LWO 111/34",SUPPLY OF INSS1186,Firestop/ DC 315,Fire,4200,AED,Samar T.,Order
8771,Q-1192-F8197,FIRESTOP,16 Nov 2017,IQ,Dubai C.E.,DCE HOTEL JVT,Supply Of MVL Firestop Materials,Firestop/ DC 315,Fire,2186.84,AED,Samjith S.,Quotation
8772,Q-1192-F8196,FIRESTOP,16 Nov 2017,IQ,Fujairah N.C.,MAG 5 @ DUBAI SOUTH DWC,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,176,AED,Samar T.,Quotation
8773,Q-1192-F8195,FIRESTOP,16 Nov 2017,IQ,Al S.C.,FIRESTOPPING PROJECT,Supply Of MVL Firestop Materials,Firestop/ DC 315,Fire,15,AED,Samjith S.,Quotation
8774,Q-1192-F8194,FIRESTOP,16 Nov 2017,IQ,Al M.G.,FIRESTOPPING PROJECT,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,58,AED,Samjith S.,Quotation
8775,Q-1192-F8193,FIRESTOP,16 Nov 2017,IQ,Al B.A.,PROJECT IN ABU DHABI- (JN00001156) PO000090502,Supply Of INSS2460-Black,Firestop/ DC 315,Fire,15750,AED,Samar T.,Order
8776,Q-1192-F8192,FIRESTOP,16 Nov 2017,IQ,Al B.C.,"B+G+3P+18F+ROOF RES TOWER, IMPZ, DUBAI",SUPPLY OF INSS1186,Firestop/ DC 315,Fire,59780,AED,Muhammad N.,Quotation
8777,Q-1192-F8191,FIRESTOP,15 Nov 2017,IQ,Orama C.(.,"Comm. 2B+G+6F+Roof Residential Building, Al Warsan, Dubai",Supply Of MEP Materials,Firestop/ DC 315,Fire,29165,AED,Waleed B.M.,Quotation
8778,Q-1192-F8190,FIRESTOP,15 Nov 2017,IQ,Golden B.C.,"G+4+R @ DEIRA , DUBAI",Supply Of INSS1440,Firestop/ DC 315,Fire,700,AED,Waleed B.M.,Order
8779,RFQ-1192-V4270,FIRESTOP,15 Nov 2017,RFQ,Fujairah R.F.,SUPPLY AND DELIVERY OF ROCKWOOL SLAB UNFACED,ROCKWOOL SLAB UNFACED 1.2 X 0.6 M,Building Materials,Various,65662.24,AED, ,Order
8780,Q-1192-F8189,FIRESTOP,15 Nov 2017,IQ,Al Q.G.,FIRESTOPPING PROJECT,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,500,AED,Waleed B.M.,Quotation
8781,RFQ-1581-V4351,MW-OCS,14 Nov 2017,RFQ,Bivac N.A.,Inspection Of Three (3) Fuel Tanks,Inspection Of Three (3) Fuel Tanks,Misc.,Various,3985,USD, ,Order
8782,Q-1192-F8188,FIRESTOP,14 Nov 2017,IQ,Waseela -.I.,Onyx Tower,Supply Of CFS01,Firestop/ DC 315,Fire,8580,AED,Samar T.,Quotation
8783,RFQ-1192-V4269,FIRESTOP,14 Nov 2017,RFQ,Al M.A.,SUPPLY OF FIRESTOP SAMPLE BOARD 40cmx60cmx6mm,FIRESTOP SAMPLE BOARD 40cmx60cmx6mm,Building Materials,Various,1000,AED, ,Order
8784,RFQ-1569-V4366,MACRO,13 Nov 2017,RFQ,Office O.L.,Supply Of Fellowes Powershred H-8Cd Cross-Cut Shredder 9135,Fellowes Powershred H-8Cd Cross-Cut Shredder 9135,Misc.,Various,484,AED, ,Order
8785,Q-1192-F8187,FIRESTOP,13 Nov 2017,IQ,National H.a.,"SDW4-C1-Park View Saadiyat Island, Abu Dhabi",Supply Of INSS0285 AND INSS1186,Firestop/ DC 315,Fire,150360,AED,Samar T.,Quotation
8786,Q-1192-F8186,FIRESTOP,13 Nov 2017,IQ,Al H.C.,"P-136-10 - (3B+G+3P+16) On Plot No. 345-411 At Burj Khalifa, Dubai",Supply Of SSHOOP,Firestop/ DC 315,Fire,4480,AED,Waleed B.M.,Quotation
