poNumber,poDate,poName,supplier,originalValue,currency,valueUSD,poSpendUSD,tax,taxUSD,netTotal,netTotalUSD,mainOrderId,orderId,entityCode,entity,material,materialCode,poVersion,isChangeOrder,poType,changeOrderGroup,changeOrderTotal,year,month,yearMonth,project
PO-1005-C6013-7,29 Aug 2016,PO for Baymer SHPU40FS 141/2B AND DESMODUR 44V20L,Bayer Pearl LLC,29580.0,AED,8054.46,8054.46,0.0,0.0,29580.0,8054.46,1005,PO-1005-C6013-7,C6013,CENTRICO,Chemicals,Chemicals,7,False,Base PO,1,1,2016,8,2016-08,Transportation Of Expansion Joints From China To Nepal
PO-1005-M6994-1,23 Aug 2016,PO for Electric Water Heater; Model No. EGSP20 / 208 Volts AC Only / 19.9 Gallons,RHEEM MANUFACTURING MEA FZE,9600.0,USD,9600.0,9600.0,0.0,0,9600.0,9600.0,1005,PO-1005-M6994,M6994,MACRO,Mechanical Items,Mechanical,1,False,Base PO,1,1,2016,8,2016-08,Transportation Of Expansion Joints From China To Nepal
RFPO-637-A5310-1,22 Aug 2016,PO for Adjustment of Each Lock / Repairing,AZIZ ULLAH NASARY WARDAK LTD,196.0,USD,196.0,196.0,0.0,0,196.0,196.0,637,RFPO-637-A5310,A5310,MACRO,Paints,Architectural,1,False,Base PO,2,2,2016,8,2016-08,NINE MONTHS WARRANTY DEFICIENCIES
PO-1005-C6013-6,22 Aug 2016,PO for APPLICATION OF SPRAY POLYURETHANE FOAM WITH 5 CM THICKNESS FOR KEMPINSKI PALM JUMEIRAH DXB,MSK Contracting LLC,30000.0,AED,8168.82,8168.82,0.0,0.0,30000.0,8168.82,1005,PO-1005-C6013,C6013,CENTRICO,Chemicals,Chemicals,6,True,Change Order,6,6,2016,8,2016-08,Transportation Of Expansion Joints From China To Nepal
PO-1005-C6013-5,21 Aug 2016,SPRAY POLYURETHANE FOAM APPLICATION,AL RAFID INSULATION CONTRACTING L.L.C,49612.5,AED,13509.19,13509.19,0.0,0.0,49612.5,13509.19,1005,PO-1005-C6013,C6013,CENTRICO,Chemicals,Chemicals,5,True,Change Order,6,6,2016,8,2016-08,Transportation Of Expansion Joints From China To Nepal
PO-1569-V4251-1,17 Aug 2016,PO for Fit Out Work (1803),Enterprise Integrate,115000.0,AED,31313.82,31313.82,0.0,0.0,115000.0,31313.82,1569,PO-1569-V4251,V4251,MVL VENTURES,Misc.,Various,1,False,Base PO,3,3,2016,8,2016-08,MVL Group Office Related POs
RFPO-637-V6855-1,14 Aug 2016,"PO for TOSHIBA COMPRESSOR/ 1,200 BTU. 8.0 COLLING, 9.0 HEATING. COMPATIBLE  WITH MITSUBISHI AC",CALA LOGISTICS SERVICES,195.0,USD,195.0,195.0,0.0,0,195.0,195.0,637,RFPO-637-V6855,V6855,MACRO,Building Materials,Various,1,False,Base PO,1,1,2016,8,2016-08,NINE MONTHS WARRANTY DEFICIENCIES
PO-1192-F7366-1,10 Aug 2016,PO for PIPE CLIP,SONASA TRADING CO. LLC,240.0,AED,65.35,65.35,0.0,0.0,240.0,65.35,1192,PO-1192-F7366,F7366,MVL FACILITIES,Firestop/ DC 315,Fire,1,False,Base PO,1,1,2016,8,2016-08,MVL Firestop Bldg Material Trdg LLC
PO-1005-E6977-1,08 Aug 2016,PO for Electric Unit Heater - CUH02B31T,GLEN DIMPLEX IRELAND,1036.5,USD,1036.5,1036.5,0.0,0,1036.5,1036.5,1005,PO-1005-E6977,E6977,MVL ENERGY,Electrical,Electrical,1,False,Base PO,1,1,2016,8,2016-08,Transportation Of Expansion Joints From China To Nepal
RFPO-566-3043-1,18 Jul 2016,PO for Rectification works for various leakages of 3x AKSA Generator Units (Engines used are Cummins),Balwan Construction and Logistics Co.Ltd,900.0,USD,900.0,900.0,0.0,0,900.0,900.0,566,RFPO-566-3043,3043,MACRO,Building Materials,Various,1,False,Base PO,1,1,2016,7,2016-07,Khas Kunar - Repair And Servicing Of Generators
RFPO-1192-V4364-1,03 Jul 2016,PO for Stickers Size A4 ( 6 Piece ),ALAM ALIBDAA,450.0,AED,122.53,122.53,0.0,0.0,450.0,122.53,1192,RFPO-1192-V4364,V4364,FIRESTOP,Building Materials,Various,1,False,Base PO,1,1,2016,7,2016-07,MVL Firestop Bldg Material Trdg LLC
RFPO-566-V4265-1,28 Jun 2016,PO for ADJUSTMENTS OF SEARCHLIGHT AND INSTALLATION OF BULBS,ABDUL QUDOS,1125.0,USD,1125.0,1125.0,0.0,0,1125.0,1125.0,566,RFPO-566-V4265,V4265,MACRO,Building Materials,Various,1,False,Base PO,1,1,2016,6,2016-06,Khas Kunar - Repair And Servicing Of Generators
RFPO-566-V4264-1,27 Jun 2016,PO for SEARCH LIGHT BULB,Shokrullah Mandozai Co,980.0,USD,980.0,980.0,0.0,0,980.0,980.0,566,RFPO-566-V4264,V4264,MACRO,Building Materials,Various,1,False,Base PO,1,1,2016,6,2016-06,Khas Kunar - Repair And Servicing Of Generators
PO-1005-E6975-1,22 Jun 2016,PO for Electric Base Board Heater - Dimplex,GLEN DIMPLEX IRELAND,892.5,GBP,1129.75,1129.75,0.0,0.0,892.5,1129.75,1005,PO-1005-E6975,E6975,MVL ENERGY,Electrical,Electrical,1,False,Base PO,1,1,2016,6,2016-06,Transportation Of Expansion Joints From China To Nepal
RFPO-1192-V4262-1,13 Jun 2016,PO for ROCKWOOL THICKNESS : 50MM DENSITY,FUJEIRA ROCKWOOL FACTORY,29417.76,AED,8010.28,8010.28,0.0,0.0,29417.76,8010.28,1192,RFPO-1192-V4262,V4262,MACRO,Building Materials,Various,1,False,Base PO,1,1,2016,6,2016-06,MVL Firestop Bldg Material Trdg LLC
PO-1005-C6013-3,13 Jun 2016,PO for BAYMER AND DESMODUR/2B,Bayer Pearl LLC,179775.0,AED,48951.67,48951.67,0.0,0.0,179775.0,48951.67,1005,PO-1005-C6013,C6013,CENTRICO,Chemicals,Chemicals,3,True,Change Order,6,6,2016,6,2016-06,Transportation Of Expansion Joints From China To Nepal
PO-1005-C6013-4,13 Jun 2016,PO for APPLICATION OF PU FOAM,DOVER GULF WATERPROOFING ND INSULATION LLC,14000.0,AED,3812.12,3812.12,0.0,0.0,14000.0,3812.12,1005,PO-1005-C6013,C6013,CENTRICO,Chemicals,Chemicals,4,True,Change Order,6,6,2016,6,2016-06,Transportation Of Expansion Joints From China To Nepal
PO-982-V4257-1,31 May 2016,PO for EXPLOSION PROOF EXHAUST FAN,ENERGY INTERNATIONAL LLC,4050.0,AED,1102.79,1102.79,0.0,0.0,4050.0,1102.79,982,PO-982-V4257,V4257,MACRO,Building Materials,Various,1,False,Base PO,1,1,2016,5,2016-05,MFNDU
PO-1005-E6971-1,29 May 2016,RH-WP-12V Remote Single Head Lamp Weather Proof,"The Exit Light Co., Inc.",1296.0,USD,1296.0,1296.0,0.0,0,1296.0,1296.0,1005,PO-1005-E6971,E6971,MVL ENERGY,Electrical,Electrical,1,False,Base PO,1,1,2016,5,2016-05,Transportation Of Expansion Joints From China To Nepal
RFPO-1192-V4260-1,25 May 2016,PO for VENOTH BUSINESS CARD,CENTURY PRINTING PRESS LLC,750.0,AED,204.22,204.22,0.0,0.0,750.0,204.22,1192,RFPO-1192-V4260,V4260,MVL VENTURES,Building Materials,Various,1,False,Base PO,1,1,2016,5,2016-05,MVL Firestop Bldg Material Trdg LLC
RFPO-1192-V4363-1,22 May 2016,PO for JMC (ISUZU) 3.5 Ton A/C PICKUP MODEL 2015,BELHASA MOTORS COMPANY.L.L.C.,59030.0,AED,16073.52,16073.52,0.0,0.0,59030.0,16073.52,1192,RFPO-1192-V4363,V4363,FIRESTOP,Building Materials,Various,1,False,Base PO,1,1,2016,5,2016-05,MVL Firestop Bldg Material Trdg LLC
PO-1192-C6009-1,16 May 2016,PO for BAYMER SHPU-45-15,Bayer Pearl LLC,5610.0,AED,1527.57,1527.57,0.0,0.0,5610.0,1527.57,1192,PO-1192-C6009,C6009,CENTRICO,Polyurethane Foam,Chemicals,1,False,Base PO,1,1,2016,5,2016-05,MVL Firestop Bldg Material Trdg LLC
PO-1005-C6013-2,15 May 2016,PO for SPRAY POLYURETHANE FOAM APPLICATION,WALTON WATER PROOFING CONTRACTING LLC.,30000.0,AED,8168.82,8168.82,0.0,0.0,30000.0,8168.82,1005,PO-1005-C6013,C6013,CENTRICO,Chemicals,Chemicals,2,True,Change Order,6,6,2016,5,2016-05,Transportation Of Expansion Joints From China To Nepal
PO-1192-F7219-1,12 May 2016,PO for BR-30,ARAB SUPPLIERS,2150.0,AED,585.43,585.43,0.0,0.0,2150.0,585.43,1192,PO-1192-F7219,F7219,MVL FACILITIES,Firestop/ DC 315,Fire,1,False,Base PO,1,1,2016,5,2016-05,MVL Firestop Bldg Material Trdg LLC
RFPO-566-V4263-1,08 May 2016,PO for CRANE RENTAL  FOR UNLOADING K2 SPARES TO SITE,AIMAL KHAN,294.0,USD,294.0,294.0,0.0,0,294.0,294.0,566,RFPO-566-V4263,V4263,MACRO,Building Materials,Various,1,False,Base PO,1,1,2016,5,2016-05,Khas Kunar - Repair And Servicing Of Generators
PO-1192-C6007-1,04 May 2016,PO for  Supply of  Baymer SHPU ? 45 ? 15,Bayer Pearl LLC,11220.0,AED,3055.14,3055.14,0.0,0.0,11220.0,3055.14,1192,PO-1192-C6007,C6007,CENTRICO,Polyurethane Foam,Chemicals,1,False,Base PO,1,1,2016,5,2016-05,MVL Firestop Bldg Material Trdg LLC
PO-1005-C6013-1,04 May 2016,"PO for Spray application of Polyurethane foam on Kempinski Palm Jumeirah, Dubai, UAE",AL RAFID INSULATION CONTRACTING L.L.C,75000.0,AED,20422.06,20422.06,0.0,0.0,75000.0,20422.06,1005,PO-1005-C6013,C6013,CENTRICO,Chemicals,Chemicals,1,False,Base PO,6,6,2016,5,2016-05,Transportation Of Expansion Joints From China To Nepal
RFPO-1428-V4254-1,03 May 2016,PO for Posters High Resolution with double face sticker strip  90 W X 220 H meter,Unspecified Supplier,3070.0,AED,835.94,835.94,0.0,0.0,3070.0,835.94,1428,RFPO-1428-V4254,V4254,MACRO,Misc.,Various,1,False,Base PO,1,1,2016,5,2016-05,"PRE-BID ENGINEERING ACTIVITIES FOR H2S STRIPPER PACKAGE, ADNOC"
RFPO-1192-V4259-1,02 May 2016,PO for COMPANY CATALOGUE WITOUT POCKET (ALL PRODUCTS WITHOUT DC PRODUCTS),Unspecified Supplier,6450.0,AED,1756.3,1756.3,0.0,0.0,6450.0,1756.3,1192,RFPO-1192-V4259,V4259,MACRO,Building Materials,Various,1,False,Base PO,1,1,2016,5,2016-05,MVL Firestop Bldg Material Trdg LLC
RFPO-566-V4262-1,02 May 2016,PO for CRANE FOR lOADING OF CONTAINERS AT MFNDU,CALA LOGISTICS SERVICES,1100.0,USD,1100.0,1100.0,0.0,0,1100.0,1100.0,566,RFPO-566-V4262,V4262,MACRO,Building Materials,Various,1,False,Base PO,1,1,2016,5,2016-05,Khas Kunar - Repair And Servicing Of Generators
RFPO-1192-C6051A-2,02 May 2016,PO for FIRESTOP MATERIALS - BAYER PEARL - 2,Bayer Pearl LLC,39480.0,AED,10750.17,10750.17,0.0,0.0,39480.0,10750.17,1192,RFPO-1192-C6051A,C6051A,FIRESTOP,Polyurethane Foam,Chemicals,2,True,Change Order,2,2,2016,5,2016-05,MVL Firestop Bldg Material Trdg LLC
RFPO-781-V4254-1,28 Apr 2016,PO for SATCOM Drop Boxes 10 NOS Holocom Part No. SEC-WM-UDB3-H1,INDUSTRIAL EQUIPMENT CORP.,1396.0,USD,1396.0,1396.0,0.0,0,1396.0,1396.0,781,RFPO-781-V4254,V4254,MACRO,Building Materials,Various,1,False,Base PO,1,1,2016,4,2016-04,SATCOM Drop Boxes 10 NOS Holocom Part No. SEC-WM-UDB3-H1
PO-1005-E6969A-1,24 Apr 2016,PO for Electric Unit Heater - CUH02B21T,GLEN DIMPLEX IRELAND,863.75,USD,863.75,863.75,0.0,0,863.75,863.75,1005,PO-1005-E6969A,E6969A,MVL ENERGY,Electrical,Electrical,1,False,Base PO,1,1,2016,4,2016-04,Transportation Of Expansion Joints From China To Nepal
RFPO-637-V6854-1,21 Apr 2016,PO for TRANSPORTATION COST - MFNDU TO HAJI GHANI,CALA LOGISTICS SERVICES,509.6,USD,509.6,509.6,0.0,0,509.6,509.6,637,RFPO-637-V6854,V6854,MACRO,Building Materials,Various,1,False,Base PO,1,1,2016,4,2016-04,NINE MONTHS WARRANTY DEFICIENCIES
RFPO-1192-C6051A-1,20 Apr 2016,PO for FIRESTOP MATERIALS - BAYER PEARL,Bayer Pearl LLC,283124.0,AED,77092.99,77092.99,0.0,0.0,283124.0,77092.99,1192,RFPO-1192-C6051A,C6051A,FIRESTOP,Polyurethane Foam,Chemicals,1,False,Base PO,2,2,2016,4,2016-04,MVL Firestop Bldg Material Trdg LLC
RFPO-637-V6852-1,10 Apr 2016,PO for ESCO ACELA FUME HOOD EFA-4UDRCW-8,Esco Micro Pte Ltd.,27140.0,USD,27140.0,27140.0,0.0,0,27140.0,27140.0,637,RFPO-637-V6852,V6852,MACRO,Building Materials,Various,1,False,Base PO,1,1,2016,4,2016-04,NINE MONTHS WARRANTY DEFICIENCIES
PO-1192-C6000-4,06 Apr 2016,PO for  Baymer SHPU ? 45 ? 15,Bayer Pearl LLC,11220.0,AED,3055.14,3055.14,0.0,0.0,11220.0,3055.14,1192,PO-1192-C6000,C6000,CENTRICO,Polyurethane Foam,Chemicals,4,True,Change Order,4,4,2016,4,2016-04,MVL Firestop Bldg Material Trdg LLC
RFPO-1428-V4351-1,05 Apr 2016,PO for 1.0 Service Production of short 2 to 2.30 min video,STUDIO 52 COMMUNICATIONS GROUP,10000.0,AED,2722.94,2722.94,0.0,0.0,10000.0,2722.94,1428,RFPO-1428-V4351,V4351,MACRO,Misc.,Various,1,False,Base PO,1,1,2016,4,2016-04,"PRE-BID ENGINEERING ACTIVITIES FOR H2S STRIPPER PACKAGE, ADNOC"
PO-1192-C6004-1,04 Apr 2016,Polyurethane Foam - Elastospray 1611/17,BASF Kanoo Polyurethanes LLC,50827.5,AED,13840.03,13840.03,0.0,0.0,50827.5,13840.03,1192,PO-1192-C6004,C6004,CENTRICO,Polyurethane Foam,Chemicals,1,False,Base PO,1,1,2016,4,2016-04,MVL Firestop Bldg Material Trdg LLC
PO-1192-C6000-3,29 Mar 2016,PO for Baymer Polyurethane Spray System,Bayer Pearl LLC,53227.5,AED,14493.53,14493.53,0.0,0.0,53227.5,14493.53,1192,PO-1192-C6000,C6000,CENTRICO,Polyurethane Foam,Chemicals,3,True,Change Order,4,4,2016,3,2016-03,MVL Firestop Bldg Material Trdg LLC
RFPO-1428-V4252-1,13 Mar 2016,PO for CATALOGUE MW-OCS,Unspecified Supplier,250.0,AED,68.07,68.07,0.0,0.0,250.0,68.07,1428,RFPO-1428-V4252,V4252,MACRO,Misc.,Various,1,False,Base PO,1,1,2016,3,2016-03,"PRE-BID ENGINEERING ACTIVITIES FOR H2S STRIPPER PACKAGE, ADNOC"
RFPO-1428-V4253-1,13 Mar 2016,PO for CATALOGUE MW-OCS SIZE: A3 2 PAGES PRINTING,Unspecified Supplier,2500.0,AED,680.74,680.74,0.0,0.0,2500.0,680.74,1428,RFPO-1428-V4253,V4253,MACRO,Misc.,Various,1,False,Base PO,1,1,2016,3,2016-03,"PRE-BID ENGINEERING ACTIVITIES FOR H2S STRIPPER PACKAGE, ADNOC"
PO-1005-E6965-2,10 Mar 2016,PO for Supply of CADET Elec. Heaters,CADET,2036.2799999999997,USD,2036.2799999999997,2036.2799999999997,0.0,0,2036.2799999999997,2036.2799999999997,1005,PO-1005-E6965,E6965,MVL ENERGY,Electrical,Electrical,2,True,Change Order,2,2,2016,3,2016-03,Transportation Of Expansion Joints From China To Nepal
PO-1005-E6966-1,10 Mar 2016,PO for Supply of CADET Elec. Heaters,CADET,2036.2799999999997,USD,2036.2799999999997,2036.2799999999997,0.0,0,2036.2799999999997,2036.2799999999997,1005,PO-1005-E6966,E6966,MVL ENERGY,Electrical,Electrical,1,False,Base PO,1,1,2016,3,2016-03,Transportation Of Expansion Joints From China To Nepal
RFPO-781-V4253-1,10 Mar 2016,PO for NETWORK RACK CABINET,Al Barsha Vision Electronics,2300.0,AED,626.28,626.28,0.0,0.0,2300.0,626.28,781,RFPO-781-V4253,V4253,MACRO,Building Materials,Various,1,False,Base PO,1,1,2016,3,2016-03,SATCOM Drop Boxes 10 NOS Holocom Part No. SEC-WM-UDB3-H1
PO-1192-C6000-2,06 Mar 2016,PO for Baymer Polyurethane Spray System,Bayer Pearl LLC,70970.0,AED,19324.71,19324.71,0.0,0.0,70970.0,19324.71,1192,PO-1192-C6000,C6000,CENTRICO,Polyurethane Foam,Chemicals,2,True,Change Order,4,4,2016,3,2016-03,MVL Firestop Bldg Material Trdg LLC
PO-1005-E6962-1,06 Mar 2016,PO for Emergency Remote Head Lamp-Weather Proof,"The Exit Light Co., Inc.",486.0,USD,486.0,486.0,0.0,0,486.0,486.0,1005,PO-1005-E6962,E6962,MVL ENERGY,Electrical,Electrical,1,False,Base PO,1,1,2016,3,2016-03,Transportation Of Expansion Joints From China To Nepal
PO-1192-C6000-1,02 Mar 2016,Purchase Order for Polyurethane Foam - Elastospray 1611/17,BASF Kanoo Polyurethanes LLC,88125.0,AED,23995.92,23995.92,0.0,0.0,88125.0,23995.92,1192,PO-1192-C6000,C6000,CENTRICO,Polyurethane Foam,Chemicals,1,False,Base PO,4,4,2016,3,2016-03,MVL Firestop Bldg Material Trdg LLC
RFPO-637-V6851-1,29 Feb 2016,PO for AC COMPRESSOR AND AC BOARD REAPIRING,SAID TAUFEEQ AND SHAMSUDDIN,410.0,USD,410.0,410.0,0.0,0,410.0,410.0,637,RFPO-637-V6851,V6851,MACRO,Building Materials,Various,1,False,Base PO,1,1,2016,2,2016-02,NINE MONTHS WARRANTY DEFICIENCIES
RFPO-637-A5309-1,28 Feb 2016,PO for Chemflake Special 16 Liters unit / JOTUN,AZIZ ULLAH NASARY WARDAK LTD,760.0,USD,760.0,760.0,0.0,0,760.0,760.0,637,RFPO-637-A5309,A5309,MACRO,Paints,Architectural,1,False,Base PO,1,1,2016,2,2016-02,NINE MONTHS WARRANTY DEFICIENCIES
RFPO-637-V4252A-1,22 Feb 2016,PO for Installation of Door Signages Revised,CALA LOGISTICS SERVICES,2063.88,USD,2063.88,2063.88,0.0,0,2063.88,2063.88,637,RFPO-637-V4252A,V4252A,MACRO,Building Materials,Various,1,False,Base PO,1,1,2016,2,2016-02,NINE MONTHS WARRANTY DEFICIENCIES
RFPO-637-V6844A-1,21 Feb 2016,PO for SNIPPER SCREEN / GREEN COLOR - 4 METERS WIDTH/ AS APPROVED SAMPLES IN SITE REVISED,CALA LOGISTICS SERVICES,4851.0,USD,4851.0,4851.0,0.0,0,4851.0,4851.0,637,RFPO-637-V6844A,V6844A,MACRO,Building Materials,Various,1,False,Base PO,1,1,2016,2,2016-02,NINE MONTHS WARRANTY DEFICIENCIES
RFPO-637-V6850-1,21 Feb 2016,PO for SUPPLY OF HILTI SCREWS FOR DOOR SIGNAGE,CALA LOGISTICS SERVICES,30.87,USD,30.87,30.87,0.0,0,30.87,30.87,637,RFPO-637-V6850,V6850,MACRO,Building Materials,Various,1,False,Base PO,1,1,2016,2,2016-02,NINE MONTHS WARRANTY DEFICIENCIES
RFPO-566-V4261-1,21 Feb 2016,PO forSUPPLY OF SPARES  EF-1 AND EF-2 MOTOR  EF-4 AND EF-5 MOTOR FOR STORAGES BUILDING,Unspecified Supplier,2176.0,USD,2176.0,2176.0,0.0,0,2176.0,2176.0,566,RFPO-566-V4261,V4261,MACRO,Building Materials,Various,1,False,Base PO,1,1,2016,2,2016-02,Khas Kunar - Repair And Servicing Of Generators
PO-1005-E6965-1,17 Feb 2016,PO for CADET ELECTRIC HEATING PRODUCTS Q-01183-G1F5,CADET,72394.4,USD,72394.4,72394.4,0.0,0,72394.4,72394.4,1005,PO-1005-E6965,E6965,MVL ENERGY,Electrical,Electrical,1,False,Base PO,2,2,2016,2,2016-02,Transportation Of Expansion Joints From China To Nepal
RFPO-637-V6849-1,16 Feb 2016,PO for Sniper Screen (same supplied before),CALA LOGISTICS SERVICES,1323.0,USD,1323.0,1323.0,0.0,0,1323.0,1323.0,637,RFPO-637-V6849,V6849,MACRO,Building Materials,Various,1,False,Base PO,1,1,2016,2,2016-02,NINE MONTHS WARRANTY DEFICIENCIES
RFPO-566-V4259-1,14 Feb 2016,PO for SUPPLY OF MOTOR and PUMP FOR KESSER AIR COMPRESSOR,Unspecified Supplier,784.0,USD,784.0,784.0,0.0,0,784.0,784.0,566,RFPO-566-V4259,V4259,MACRO,Building Materials,Various,1,False,Base PO,1,1,2016,2,2016-02,Khas Kunar - Repair And Servicing Of Generators
RFPO-637-V6847-1,11 Feb 2016,PO for SUPPLY OF MISC - VARIOUS CONSUMABLES,CALA LOGISTICS SERVICES,426.79,USD,426.79,426.79,0.0,0,426.79,426.79,637,RFPO-637-V6847,V6847,MACRO,Building Materials,Various,1,False,Base PO,1,1,2016,2,2016-02,NINE MONTHS WARRANTY DEFICIENCIES
RFPO-637-V6848-1,11 Feb 2016,PO for SUPPY OF C05 - ELECTRICAL MATERIALS,CALA LOGISTICS SERVICES,1849.26,USD,1849.26,1849.26,0.0,0,1849.26,1849.26,637,RFPO-637-V6848,V6848,MACRO,Building Materials,Various,1,False,Base PO,1,1,2016,2,2016-02,NINE MONTHS WARRANTY DEFICIENCIES
RFPO-637-A5308-1,10 Feb 2016,PO for SUPPLY OF  CHEMFLAKE SPECIAL ? WHITE COLOR,AZIZ ULLAH NASARY WARDAK LTD,560.0,USD,560.0,560.0,0.0,0,560.0,560.0,637,RFPO-637-A5308,A5308,MACRO,Paints,Architectural,1,False,Base PO,1,1,2016,2,2016-02,NINE MONTHS WARRANTY DEFICIENCIES
RFPO-637-V6846-1,09 Feb 2016,PO for MOI NPCC - Videographer - for O & M Training,Mohammadi Store,450.8,USD,450.8,450.8,0.0,0,450.8,450.8,637,RFPO-637-V6846,V6846,MACRO,Building Materials,Various,1,False,Base PO,1,1,2016,2,2016-02,NINE MONTHS WARRANTY DEFICIENCIES
RFPO-637-V6845-1,08 Feb 2016,PO for SUPPLY OF MOI NPCC - THICKNESS CUTTING OF RUBBER MAT WITH INSTALLATION,CALA LOGISTICS SERVICES,823.2,USD,823.2,823.2,0.0,0,823.2,823.2,637,RFPO-637-V6845,V6845,MACRO,Building Materials,Various,1,False,Base PO,1,1,2016,2,2016-02,NINE MONTHS WARRANTY DEFICIENCIES
RFPO-637-V6843-1,07 Feb 2016,PO for SUPPLY  OF Concrete Cutting for 18 holes,Subhan Ghasnawi Construction Company,758.52,USD,758.52,758.52,0.0,0,758.52,758.52,637,RFPO-637-V6843,V6843,MACRO,Building Materials,Various,1,False,Base PO,1,1,2016,2,2016-02,NINE MONTHS WARRANTY DEFICIENCIES
RFPO-637-V6844-1,07 Feb 2016,PO for SUPPLY OF SNIPPER SCREEN / GREEN COLOR - 4 METERS WIDTH/ AS APPROVED SAMPLES IN SITE,CALA LOGISTICS SERVICES,3528.0,USD,3528.0,3528.0,0.0,0,3528.0,3528.0,637,RFPO-637-V6844,V6844,MVL VENTURES,Building Materials,Various,1,False,Base PO,1,1,2016,2,2016-02,NINE MONTHS WARRANTY DEFICIENCIES
RFPO-637-S9038A-1,07 Feb 2016,PO for SUPPLY OF CO3 - COLOR CODE PANEL BOARD KEY BOX KEY HOLDER,Unspecified Supplier,2052.572,USD,2052.572,2052.572,0.0,0,2052.572,2052.572,637,RFPO-637-S9038A,S9038A,MACRO,Subcontract,Services,1,False,Base PO,1,1,2016,2,2016-02,NINE MONTHS WARRANTY DEFICIENCIES
RFPO-637-E9158-1,04 Feb 2016,PO for SUPPLY OF  CO5 - COPPER CABLE LUGS AND CABLES TUMKA 5*35MM2,HAJI GHANI SONS,2651.7000000000003,USD,2651.7000000000003,2651.7000000000003,0.0,0,2651.7000000000003,2651.7000000000003,637,RFPO-637-E9158,E9158,MACRO,Electrical,Electrical,1,False,Base PO,1,1,2016,2,2016-02,NINE MONTHS WARRANTY DEFICIENCIES
PO-637-V6842-1,01 Feb 2016,PO for SUPPLY OF AUTOMATIC TRAP PRIMER VALVE 695 SERIES,Rubaiya Zueaid Bldg. Mat. Co. LLC,840.0,AED,228.73,228.73,0.0,0.0,840.0,228.73,637,PO-637-V6842,V6842,MVL VENTURES,Building Materials,Various,1,False,Base PO,1,1,2016,2,2016-02,NINE MONTHS WARRANTY DEFICIENCIES
RFPO-637-E9157-1,01 Feb 2016,PO for SUPPLY OF TORK PHOTOCELL AS PER APPROVED SAMPLE,HAJI GHANI SONS,999.6,USD,999.6,999.6,0.0,0,999.6,999.6,637,RFPO-637-E9157,E9157,MACRO,Electrical,Electrical,1,False,Base PO,1,1,2016,2,2016-02,NINE MONTHS WARRANTY DEFICIENCIES
RFPO-566-V4258-1,01 Feb 2016,PO for SUPPLY OF SPARES - CONTROL FUSE AND BSAY O NET FUSE,Shokrullah Mandozai Co,1073.1,USD,1073.1,1073.1,0.0,0,1073.1,1073.1,566,RFPO-566-V4258,V4258,MVL VENTURES,Building Materials,Various,1,False,Base PO,1,1,2016,2,2016-02,Khas Kunar - Repair And Servicing Of Generators
RFPO-566-E6817-1,31 Jan 2016,PO for  SUPPLY OF K2 FUSE PART NO. 1R0749,Allied Machinery Limited,41.82,USD,41.82,41.82,0.0,0,41.82,41.82,566,RFPO-566-E6817,E6817,MACRO,Electrical,Electrical,1,False,Base PO,1,1,2016,1,2016-01,Khas Kunar - Repair And Servicing Of Generators
RFPO-566-V4257A-1,28 Jan 2016,PO for SUPPLY OF AHU SPARE PART MAIN SWITCH MAGNET SWITCH TIMER MAIN BOARD AND FILTER,Unspecified Supplier,3018.4,USD,3018.4,3018.4,0.0,0,3018.4,3018.4,566,RFPO-566-V4257A,V4257A,MACRO,Building Materials,Various,1,False,Base PO,1,1,2016,1,2016-01,Khas Kunar - Repair And Servicing Of Generators
RFPO-637-A5305-2,27 Jan 2016,PO for SUPPLY OF KEY MISSING for 27 CYLINDERS PANIC BAR. (RFPO-637-A5305-1),AZIZ ULLAH NASARY WARDAK LTD,158.76,USD,158.76,158.76,0.0,0,158.76,158.76,637,RFPO-637-A5305,A5305,MACRO,Paints,Architectural,2,True,Change Order,2,2,2016,1,2016-01,NINE MONTHS WARRANTY DEFICIENCIES
RFPO-982-T1002-1,26 Jan 2016,PO for SUPPLY OF ANEMOSCOPE / AIR FLOW METER UNIT-T UT362,Ali Asger & Brothers LLC,375.0,AED,102.11,102.11,0.0,0.0,375.0,102.11,982,RFPO-982-T1002,T1002,MACRO,Tools,Tools,1,False,Base PO,1,1,2016,1,2016-01,MFNDU
RFPO-637-S9152-1,24 Jan 2016,PO for ISUPPLY OF CO3 - INSULATED FLEXIBLE CONDUIT GRAY 3/4 AND 1/2,Sazand Group. Co,1390.62,USD,1390.62,1390.62,0.0,0,1390.62,1390.62,637,RFPO-637-S9152,S9152,MACRO,Subcontract,Services,1,False,Base PO,1,1,2016,1,2016-01,NINE MONTHS WARRANTY DEFICIENCIES
RFPO-1192-V4257-1,24 Jan 2016,PO for ROCKWOOL,FUJEIRA ROCKWOOL FACTORY,24962.371199999998,AED,6797.11,6797.11,0.0,0.0,24962.371199999998,6797.11,1192,RFPO-1192-V4257,V4257,MACRO,Building Materials,Various,1,False,Base PO,1,1,2016,1,2016-01,MVL Firestop Bldg Material Trdg LLC
